Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2024-02-19,Cable Crunch,Abs,82.5,lbs,10,,,,
2024-02-19,Cable Crunch,Abs,82.5,lbs,10,,,,
2024-02-19,Cable Crunch,Abs,82.5,lbs,8,,,,
2024-02-19,Cable Crunch,Abs,82.5,lbs,5,,,,
2024-02-19,One-Arm Cable Push Down,Triceps,27.5,lbs,7,,,,
2024-02-19,One-Arm Cable Push Down,Triceps,27.5,lbs,5,,,,
2024-02-19,One-Arm Cable Push Down,Triceps,27.5,lbs,5,,,,
2024-02-19,One-Arm Cable Push Down,Triceps,27.5,lbs,2,,,,
2024-02-20,Pull Up,Back,190.0,lbs,8,,,,
2024-02-20,Pull Up,Back,190.0,lbs,8,,,,
2024-02-20,Pull Up,Back,190.0,lbs,8,,,,
2024-02-20,Pull Up,Back,190.0,lbs,5,,,,
2024-02-20,Dumbbell Row,Back,90.0,lbs,5,,,,
2024-02-20,Dumbbell Row,Back,90.0,lbs,5,,,,
2024-02-20,Dumbbell Row,Back,90.0,lbs,5,,,,
2024-02-20,Dumbbell Row,Back,90.0,lbs,3,,,,
2024-02-20,Straight-Arm Cable Pushdown,Back,82.5,lbs,8,,,,
2024-02-20,Straight-Arm Cable Pushdown,Back,82.5,lbs,8,,,,
2024-02-20,Straight-Arm Cable Pushdown,Back,82.5,lbs,8,,,,
2024-02-20,Straight-Arm Cable Pushdown,Back,82.5,lbs,8,,,,
2024-02-20,Lat Fly,Back,22.5,lbs,5,,,,
2024-02-20,Lat Fly,Back,22.5,lbs,5,,,,
2024-02-20,Lat Fly,Back,22.5,lbs,5,,,,
2024-02-20,Lat Fly,Back,22.5,lbs,4,,,,
2024-02-20,Dumbbell Hammer Curl,Biceps,45.0,lbs,5,,,,
2024-02-20,Dumbbell Hammer Curl,Biceps,45.0,lbs,5,,,,
2024-02-20,Dumbbell Hammer Curl,Biceps,45.0,lbs,5,,,,
2024-02-20,Dumbbell Hammer Curl,Biceps,45.0,lbs,3,,,,
2024-02-20,Dumbbell Shrug,Back,60.0,lbs,10,,,,
2024-02-20,Dumbbell Shrug,Back,60.0,lbs,10,,,,
2024-02-20,Dumbbell Shrug,Back,60.0,lbs,10,,,,
2024-02-20,Dumbbell Shrug,Back,60.0,lbs,10,,,,
2024-02-20,Dumbbell Concentration Curl,Biceps,45.0,lbs,3,,,,
2024-02-20,Dumbbell Concentration Curl,Biceps,45.0,lbs,1,,,,
2024-02-20,Dumbbell Concentration Curl,Biceps,40.0,lbs,4,,,,
2024-02-20,Pull Up,Back,190.0,lbs,3,,,,
2024-02-20,Dumbbell Concentration Curl,Biceps,40.0,lbs,3,,,,
2024-02-22,Side / Front Cable Extension,Shoulders,12.5,lbs,10,,,,
2024-02-22,Side / Front Cable Extension,Shoulders,12.5,lbs,10,,,,
2024-02-22,One-Arm Standing Dumbbell Press,Shoulders,60.0,lbs,5,,,,
2024-02-22,One-Arm Standing Dumbbell Press,Shoulders,60.0,lbs,5,,,,
2024-02-22,One-Arm Standing Dumbbell Press,Shoulders,60.0,lbs,5,,,,
2024-02-22,One-Arm Standing Dumbbell Press,Shoulders,60.0,lbs,5,,,,
2024-02-22,One-Arm Standing Dumbbell Press,Shoulders,60.0,lbs,7,,,,
2024-02-22,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,5,,,,
2024-02-22,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,5,,,,
2024-02-22,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,5,,,,
2024-02-22,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,4,,,,
2024-02-22,Side Bend,Abs,60.0,lbs,10,,,,
2024-02-22,Side Bend,Abs,60.0,lbs,10,,,,
2024-02-22,Side Bend,Abs,60.0,lbs,10,,,,
2024-02-22,Side Bend,Abs,60.0,lbs,10,,,,
2024-02-22,Front Cable Raise,Shoulders,72.5,lbs,6,,,,
2024-02-22,Front Cable Raise,Shoulders,72.5,lbs,6,,,,
2024-02-22,Front Cable Raise,Shoulders,72.5,lbs,6,,,,
2024-02-22,Front Cable Raise,Shoulders,72.5,lbs,4,,,,
2024-02-22,Bicycle Crunch,Abs,0.0,lbs,15,,,,
2024-02-22,Bicycle Crunch,Abs,0.0,lbs,15,,,,
2024-02-22,Bicycle Crunch,Abs,0.0,lbs,15,,,,
2024-02-22,Bicycle Crunch,Abs,0.0,lbs,8,,,,
2024-02-24,Barbell Front Squat,Legs,135.0,lbs,5,,,,
2024-02-24,Barbell Front Squat,Legs,205.0,lbs,2,,,,Need lifting shoes
2024-02-24,Standing Hip Curl,Legs,10.0,lbs,8,,,,
2024-02-24,Standing Hip Curl,Legs,15.0,lbs,6,,,,
2024-02-24,Standing Hip Curl,Legs,25.0,lbs,3,,,,
2024-02-24,Standing Hip Curl,Legs,20.0,lbs,6,,,,Good weight
2024-02-26,Flat Dumbbell Bench Press,Chest,75.0,lbs,8,,,,
2024-02-26,Flat Dumbbell Bench Press,Chest,75.0,lbs,8,,,,
2024-02-26,Flat Dumbbell Bench Press,Chest,75.0,lbs,8,,,,
2024-02-26,Flat Dumbbell Bench Press,Chest,75.0,lbs,8,,,,
2024-02-26,Flat Dumbbell Bench Press,Chest,75.0,lbs,8,,,,
2024-02-26,Hanging Leg Raise,Abs,207.0,lbs,5,,,,
2024-02-26,Hanging Leg Raise,Abs,207.0,lbs,5,,,,
2024-02-26,Hanging Leg Raise,Abs,207.0,lbs,5,,,,
2024-02-26,Hanging Leg Raise,Abs,207.0,lbs,3,,,,
2024-02-26,Rope Push Down,Triceps,57.5,lbs,7,,,,
2024-02-26,Rope Push Down,Triceps,57.5,lbs,7,,,,
2024-02-26,Rope Push Down,Triceps,57.5,lbs,7,,,,
2024-02-26,Rope Push Down,Triceps,57.5,lbs,4,,,,
2024-02-26,Flat Cable Fly,Chest,22.5,lbs,7,,,,
2024-02-26,Flat Cable Fly,Chest,22.5,lbs,7,,,,
2024-02-26,Flat Cable Fly,Chest,22.5,lbs,7,,,,
2024-02-26,Flat Cable Fly,Chest,22.5,lbs,4,,,,
2024-02-26,Dumbbell Overhead Triceps Extension,Triceps,60.0,lbs,8,,,,
2024-02-26,Dumbbell Overhead Triceps Extension,Triceps,60.0,lbs,8,,,,
2024-02-26,Dumbbell Overhead Triceps Extension,Triceps,60.0,lbs,8,,,,
2024-02-26,Dumbbell Overhead Triceps Extension,Triceps,60.0,lbs,8,,,,
2024-02-26,TRX Body Saw,Abs,190.0,lbs,10,,,,
2024-02-26,TRX Body Saw,Abs,190.0,lbs,10,,,,
2024-02-26,TRX Body Saw,Abs,190.0,lbs,6,,,,
2024-02-26,TRX Body Saw,Abs,190.0,lbs,4,,,,
2024-02-26,One-Arm Cable Push Down,Triceps,27.5,lbs,7,,,,
2024-02-26,One-Arm Cable Push Down,Triceps,27.5,lbs,7,,,,
2024-02-26,One-Arm Cable Push Down,Triceps,27.5,lbs,6,,,,
2024-02-26,One-Arm Cable Push Down,Triceps,27.5,lbs,5,,,,
2024-02-29,Pull Up,Back,190.0,lbs,8,,,,
2024-02-29,Pull Up,Back,190.0,lbs,8,,,,
2024-02-29,Pull Up,Back,190.0,lbs,8,,,,
2024-02-29,Pull Up,Back,190.0,lbs,8,,,,
2024-02-29,Pull Up,Back,190.0,lbs,9,,,,
2024-02-29,Dumbbell Row,Back,90.0,lbs,5,,,,
2024-02-29,Dumbbell Row,Back,90.0,lbs,5,,,,
2024-02-29,Dumbbell Row,Back,90.0,lbs,5,,,,
2024-02-29,Dumbbell Row,Back,90.0,lbs,5,,,,Form breakdown
2024-02-29,Straight-Arm Cable Pushdown,Back,87.5,lbs,5,,,,
2024-02-29,Straight-Arm Cable Pushdown,Back,87.5,lbs,5,,,,
2024-02-29,Straight-Arm Cable Pushdown,Back,87.5,lbs,5,,,,
2024-02-29,Straight-Arm Cable Pushdown,Back,87.5,lbs,5,,,,
2024-02-29,Lat Fly,Back,22.5,lbs,5,,,,
2024-02-29,Lat Fly,Back,22.5,lbs,5,,,,
2024-02-29,Lat Fly,Back,22.5,lbs,5,,,,
2024-02-29,Lat Fly,Back,22.5,lbs,4,,,,
2024-02-29,Dumbbell Hammer Curl,Biceps,45.0,lbs,5,,,,
2024-02-29,Dumbbell Hammer Curl,Biceps,45.0,lbs,5,,,,
2024-02-29,Dumbbell Hammer Curl,Biceps,45.0,lbs,5,,,,
2024-02-29,Dumbbell Hammer Curl,Biceps,45.0,lbs,4,,,,
2024-02-29,Dumbbell Shrug,Back,70.0,lbs,10,,,,
2024-02-29,Dumbbell Shrug,Back,70.0,lbs,10,,,,
2024-02-29,Dumbbell Shrug,Back,70.0,lbs,7,,,,
2024-02-29,Dumbbell Concentration Curl,Biceps,40.0,lbs,5,,,,
2024-02-29,Dumbbell Concentration Curl,Biceps,40.0,lbs,4,,,,
2024-02-29,Dumbbell Concentration Curl,Biceps,40.0,lbs,2,,,,
2024-03-01,Side / Front Cable Extension,Shoulders,12.5,lbs,10,,,,
2024-03-01,Side / Front Cable Extension,Shoulders,12.5,lbs,10,,,,
2024-03-01,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,5,,,,
2024-03-01,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,5,,,,
2024-03-01,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,5,,,,
2024-03-01,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,5,,,,
2024-03-01,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,5,,,,
2024-03-01,Side Bend,Abs,70.0,lbs,10,,,,
2024-03-01,Front Cable Raise,Shoulders,72.5,lbs,6,,,,
2024-03-01,Front Cable Raise,Shoulders,72.5,lbs,6,,,,
2024-03-01,Front Cable Raise,Shoulders,72.5,lbs,6,,,,
2024-03-01,Front Cable Raise,Shoulders,72.5,lbs,9,,,,
2024-03-01,Bicycle Crunch,Abs,0.0,lbs,15,,,,I hate these
2024-03-01,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,5,,,,
2024-03-01,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,2,,,,I dunno
2024-03-01,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,5,,,,
2024-03-01,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,3,,,,
2024-03-01,Side Bend,Abs,70.0,lbs,10,,,,
2024-03-01,Side Bend,Abs,70.0,lbs,10,,,,
2024-03-01,Side Bend,Abs,70.0,lbs,11,,,,
2024-03-02,Dumbbell Lunge,Legs,90.0,lbs,4,,,,
2024-03-02,Dumbbell Lunge,Legs,90.0,lbs,2,,,,
2024-03-02,Leg Extension Machine,Legs,220.0,lbs,5,,,,
2024-03-02,Leg Extension Machine,Legs,220.0,lbs,5,,,,
2024-03-02,Leg Extension Machine,Legs,220.0,lbs,5,,,,
2024-03-02,Leg Extension Machine,Legs,220.0,lbs,10,,,,Few lunge sets
2024-03-02,Rope Push Down,Triceps,67.5,lbs,7,,,,
2024-03-02,Rope Push Down,Triceps,67.5,lbs,7,,,,
2024-03-02,Rope Push Down,Triceps,67.5,lbs,8,,,,
2024-03-02,Rope Push Down,Triceps,67.5,lbs,8,,,,
2024-03-02,Seated Leg Curl Machine,Legs,145.0,lbs,8,,,,Machine broken
2024-03-02,Standing Hip Curl,Legs,26.4,lbs,5,,,,
2024-03-02,Standing Hip Curl,Legs,26.4,lbs,5,,,,
2024-03-02,Standing Hip Curl,Legs,26.4,lbs,5,,,,
2024-03-02,Standing Hip Curl,Legs,26.4,lbs,7,,,,
2024-03-02,One-Arm Cable Curl,Biceps,27.5,lbs,5,,,,
2024-03-02,One-Arm Cable Curl,Biceps,27.5,lbs,6,,,,
2024-03-02,One-Arm Cable Curl,Biceps,27.5,lbs,6,,,,
2024-03-02,One-Arm Cable Curl,Biceps,27.5,lbs,7,,,,
2024-03-02,One-Arm Cable Push Down,Triceps,32.5,lbs,6,,,,
2024-03-02,One-Arm Cable Push Down,Triceps,32.5,lbs,6,,,,
2024-03-02,One-Arm Cable Push Down,Triceps,32.5,lbs,5,,,,
2024-03-02,One-Arm Cable Push Down,Triceps,32.5,lbs,8,,,,
2024-03-05,Flat Dumbbell Bench Press,Chest,80.0,lbs,5,,,,
2024-03-05,Hanging Leg Raise,Abs,207.0,lbs,5,,,,
2024-03-05,Hanging Leg Raise,Abs,207.0,lbs,5,,,,
2024-03-05,Hanging Leg Raise,Abs,207.0,lbs,5,,,,
2024-03-05,Hanging Leg Raise,Abs,207.0,lbs,5,,,,
2024-03-05,Rope Push Down,Triceps,57.5,lbs,7,,,,
2024-03-05,Rope Push Down,Triceps,57.5,lbs,7,,,,
2024-03-05,Rope Push Down,Triceps,57.5,lbs,7,,,,
2024-03-05,Rope Push Down,Triceps,57.5,lbs,7,,,,
2024-03-05,Flat Cable Fly,Chest,22.5,lbs,7,,,,
2024-03-05,Flat Cable Fly,Chest,22.5,lbs,7,,,,
2024-03-05,Flat Cable Fly,Chest,22.5,lbs,7,,,,
2024-03-05,Flat Cable Fly,Chest,22.5,lbs,8,,,,
2024-03-05,Dumbbell Overhead Triceps Extension,Triceps,65.0,lbs,6,,,,
2024-03-05,TRX Body Saw,Abs,190.0,lbs,10,,,,
2024-03-05,TRX Body Saw,Abs,190.0,lbs,10,,,,
2024-03-05,TRX Body Saw,Abs,190.0,lbs,9,,,,
2024-03-05,TRX Body Saw,Abs,190.0,lbs,4,,,,
2024-03-05,One-Arm Cable Push Down,Triceps,27.5,lbs,7,,,,
2024-03-05,One-Arm Cable Push Down,Triceps,27.5,lbs,7,,,,
2024-03-05,One-Arm Cable Push Down,Triceps,27.5,lbs,7,,,,
2024-03-05,One-Arm Cable Push Down,Triceps,27.5,lbs,7,,,,
2024-03-05,Flat Dumbbell Bench Press,Chest,80.0,lbs,5,,,,
2024-03-05,Flat Dumbbell Bench Press,Chest,80.0,lbs,5,,,,
2024-03-05,Flat Dumbbell Bench Press,Chest,80.0,lbs,5,,,,
2024-03-05,Flat Dumbbell Bench Press,Chest,80.0,lbs,6,,,,
2024-03-05,Dumbbell Overhead Triceps Extension,Triceps,65.0,lbs,6,,,,
2024-03-05,Dumbbell Overhead Triceps Extension,Triceps,65.0,lbs,6,,,,
2024-03-05,Dumbbell Overhead Triceps Extension,Triceps,65.0,lbs,10,,,,
2024-03-07,Pull Up,Back,190.0,lbs,9,,,,
2024-03-07,Dumbbell Row,Back,90.0,lbs,6,,,,
2024-03-07,Straight-Arm Cable Pushdown,Back,87.5,lbs,7,,,,
2024-03-07,Lat Fly,Back,22.5,lbs,6,,,,
2024-03-07,Lat Fly,Back,22.5,lbs,6,,,,Switch to palm facing grip
2024-03-07,Lat Fly,Back,22.5,lbs,6,,,,
2024-03-07,Lat Fly,Back,22.5,lbs,2,,,,
2024-03-07,Dumbbell Hammer Curl,Biceps,45.0,lbs,6,,,,
2024-03-07,Dumbbell Hammer Curl,Biceps,45.0,lbs,6,,,,
2024-03-07,Dumbbell Hammer Curl,Biceps,45.0,lbs,6,,,,
2024-03-07,Dumbbell Hammer Curl,Biceps,45.0,lbs,2,,,,
2024-03-07,Dumbbell Shrug,Back,70.0,lbs,10,,,,
2024-03-07,Dumbbell Shrug,Back,70.0,lbs,10,,,,
2024-03-07,Dumbbell Shrug,Back,70.0,lbs,10,,,,
2024-03-07,Dumbbell Concentration Curl,Biceps,40.0,lbs,5,,,,
2024-03-07,Dumbbell Concentration Curl,Biceps,40.0,lbs,5,,,,
2024-03-07,Dumbbell Concentration Curl,Biceps,40.0,lbs,3,,,,
2024-03-07,Pull Up,Back,190.0,lbs,9,,,,
2024-03-07,Pull Up,Back,190.0,lbs,9,,,,
2024-03-07,Pull Up,Back,190.0,lbs,9,,,,
2024-03-07,Pull Up,Back,190.0,lbs,5,,,,Slow
2024-03-07,Straight-Arm Cable Pushdown,Back,87.5,lbs,7,,,,
2024-03-07,Straight-Arm Cable Pushdown,Back,87.5,lbs,7,,,,
2024-03-07,Straight-Arm Cable Pushdown,Back,87.5,lbs,3,,,,
2024-03-07,Dumbbell Row,Back,90.0,lbs,4,,,,
2024-03-07,Dumbbell Row,Back,90.0,lbs,6,,,,
2024-03-07,Dumbbell Row,Back,90.0,lbs,2,,,,
2024-03-07,Dumbbell Concentration Curl,Biceps,25.0,lbs,5,,,,
2024-03-07,Dumbbell Shrug,Back,70.0,lbs,9,,,,
2024-03-08,Side / Front Cable Extension,Shoulders,14.0,lbs,10,,,,
2024-03-08,Side / Front Cable Extension,Shoulders,14.0,lbs,10,,,,
2024-03-08,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,5,,,,
2024-03-08,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,5,,,,
2024-03-08,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,5,,,,
2024-03-08,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,5,,,,
2024-03-08,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,5,,,,Left fail
2024-03-08,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,7,,,,
2024-03-08,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,7,,,,
2024-03-08,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,7,,,,
2024-03-08,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,7,,,,
2024-03-08,Elbow To Knee Crunches,Abs,190.0,lbs,16,,,,Left fail
2024-03-08,Elbow To Knee Crunches,Abs,190.0,lbs,16,,,,
2024-03-08,Elbow To Knee Crunches,Abs,190.0,lbs,16,,,,
2024-03-08,Elbow To Knee Crunches,Abs,190.0,lbs,16,,,,
2024-03-08,Front Cable Raise,Shoulders,77.5,lbs,5,,,,
2024-03-08,Hanging Knee Twist,Abs,200.0,lbs,5,,,,
2024-03-08,Hanging Knee Twist,Abs,200.0,lbs,2,,,,
2024-03-08,Front Cable Raise,Shoulders,77.5,lbs,5,,,,
2024-03-08,Front Cable Raise,Shoulders,77.5,lbs,4,,,,
2024-03-10,Bosu Heel Toe,Mobility,0.0,lbs,20,,,,
2024-03-10,Bosu Heel Toe,Mobility,0.0,lbs,20,,,,
2024-03-10,Bosu Heel Toe,Mobility,0.0,lbs,20,,,,
2024-03-10,Bosu Heel Toe,Mobility,0.0,lbs,20,,,,
2024-03-10,Cable Curl,Biceps,52.5,lbs,10,,,,
2024-03-10,Cable Curl,Biceps,52.5,lbs,10,,,,
2024-03-10,Cable Curl,Biceps,52.5,lbs,10,,,,
2024-03-10,Cable Curl,Biceps,52.5,lbs,9,,,,
2024-03-10,Rope Push Down,Triceps,62.5,lbs,6,,,,
2024-03-10,Rope Push Down,Triceps,62.5,lbs,6,,,,
2024-03-10,Rope Push Down,Triceps,62.5,lbs,6,,,,
2024-03-10,Rope Push Down,Triceps,62.5,lbs,17,,,,
2024-03-10,One-Arm Cable Curl,Biceps,27.5,lbs,7,,,,
2024-03-10,One-Arm Cable Curl,Biceps,27.5,lbs,7,,,,
2024-03-10,One-Arm Cable Curl,Biceps,27.5,lbs,5,,,,
2024-03-10,One-Arm Cable Push Down,Triceps,32.5,lbs,8,,,,
2024-03-10,One-Arm Cable Push Down,Triceps,32.5,lbs,8,,,,
2024-03-10,One-Arm Cable Push Down,Triceps,32.5,lbs,7,,,,
2024-03-11,Flat Dumbbell Bench Press,Chest,80.0,lbs,7,,,,Switched to slight incline
2024-03-11,Flat Dumbbell Bench Press,Chest,80.0,lbs,7,,,,
2024-03-11,Flat Dumbbell Bench Press,Chest,80.0,lbs,7,,,,
2024-03-11,Flat Dumbbell Bench Press,Chest,80.0,lbs,7,,,,
2024-03-11,Flat Dumbbell Bench Press,Chest,80.0,lbs,4,,,,
2024-03-11,Hanging Leg Raise,Abs,207.0,lbs,7,,,,
2024-03-11,Hanging Leg Raise,Abs,207.0,lbs,7,,,,
2024-03-11,Hanging Leg Raise,Abs,207.0,lbs,6,,,,
2024-03-11,Hanging Leg Raise,Abs,207.0,lbs,2,,,,
2024-03-11,Rope Push Down,Triceps,62.5,lbs,7,,,,
2024-03-11,Rope Push Down,Triceps,62.5,lbs,7,,,,
2024-03-11,Rope Push Down,Triceps,62.5,lbs,7,,,,
2024-03-11,Rope Push Down,Triceps,62.5,lbs,4,,,,
2024-03-11,Flat Cable Fly,Chest,27.5,lbs,7,,,,
2024-03-11,Dumbbell Overhead Triceps Extension,Triceps,70.0,lbs,7,,,,
2024-03-11,TRX Body Saw,Abs,190.0,lbs,10,,,,
2024-03-11,One-Arm Cable Push Down,Triceps,32.5,lbs,7,,,,
2024-03-11,Flat Cable Fly,Chest,27.5,lbs,4,,,,
2024-03-11,Flat Cable Fly,Chest,27.5,lbs,6,,,,
2024-03-11,Flat Cable Fly,Chest,27.5,lbs,2,,,,
2024-03-11,Dumbbell Overhead Triceps Extension,Triceps,70.0,lbs,7,,,,
2024-03-11,Dumbbell Overhead Triceps Extension,Triceps,70.0,lbs,7,,,,
2024-03-11,Dumbbell Overhead Triceps Extension,Triceps,70.0,lbs,4,,,,
2024-03-11,TRX Body Saw,Abs,190.0,lbs,10,,,,
2024-03-11,TRX Body Saw,Abs,190.0,lbs,5,,,,
2024-03-11,TRX Body Saw,Abs,190.0,lbs,3,,,,
2024-03-11,One-Arm Cable Push Down,Triceps,32.5,lbs,7,,,,
2024-03-11,One-Arm Cable Push Down,Triceps,32.5,lbs,5,,,,
2024-03-11,One-Arm Cable Push Down,Triceps,32.5,lbs,2,,,,
2024-03-12,Pull Up,Back,190.0,lbs,9,,,,
2024-03-12,Dumbbell Row,Back,80.0,lbs,8,,,,Form deload
2024-03-12,Straight-Arm Cable Pushdown,Back,87.5,lbs,7,,,,
2024-03-12,Lat Fly,Back,22.5,lbs,6,,,,
2024-03-12,Dumbbell Hammer Curl,Biceps,45.0,lbs,6,,,,
2024-03-12,Dumbbell Shrug,Back,70.0,lbs,15,,,,
2024-03-12,Pull Up,Back,190.0,lbs,9,,,,
2024-03-12,Pull Up,Back,190.0,lbs,6,,,,Not strong today 🤔
2024-03-12,Pull Up,Back,190.0,lbs,5,,,,
2024-03-12,Pull Up,Back,190.0,lbs,6,,,,
2024-03-12,Dumbbell Row,Back,80.0,lbs,6,,,,
2024-03-12,Dumbbell Row,Back,80.0,lbs,6,,,,
2024-03-12,Dumbbell Row,Back,80.0,lbs,2,,,,Strict form is better
2024-03-12,Straight-Arm Cable Pushdown,Back,87.5,lbs,7,,,,
2024-03-12,Straight-Arm Cable Pushdown,Back,87.5,lbs,7,,,,
2024-03-12,Straight-Arm Cable Pushdown,Back,87.5,lbs,4,,,,
2024-03-12,Lat Fly,Back,22.5,lbs,2,,,,So weak today?? Caffeine??
2024-03-12,Lat Fly,Back,17.5,lbs,10,,,,
2024-03-12,Lat Fly,Back,17.5,lbs,5,,,,
2024-03-12,Dumbbell Hammer Curl,Biceps,45.0,lbs,6,,,,
2024-03-12,Dumbbell Hammer Curl,Biceps,45.0,lbs,6,,,,
2024-03-12,Dumbbell Hammer Curl,Biceps,45.0,lbs,2,,,,
2024-03-12,Cable Curl,Biceps,52.5,lbs,5,,,,
2024-03-12,Dumbbell Shrug,Back,80.0,lbs,10,,,,
2024-03-12,Dumbbell Shrug,Back,80.0,lbs,10,,,,
2024-03-12,Cable Curl,Biceps,42.5,lbs,5,,,,
2024-03-12,Dumbbell Shrug,Back,80.0,lbs,3,,,,
2024-03-12,Cable Curl,Biceps,32.5,lbs,10,,,,
2024-03-12,Cable Curl,Biceps,32.5,lbs,5,,,,
2024-03-15,Dumbbell Lunge,Legs,90.0,lbs,4,,,,
2024-03-15,Leg Extension Machine,Legs,220.0,lbs,10,,,,
2024-03-15,Rope Push Down,Triceps,67.5,lbs,8,,,,
2024-03-15,Seated Leg Curl Machine,Legs,145.0,lbs,8,,,,
2024-03-15,Standing Hip Curl,Legs,26.4,lbs,7,,,,
2024-03-15,One-Arm Cable Curl,Biceps,27.5,lbs,7,,,,
2024-03-15,One-Arm Cable Push Down,Triceps,32.5,lbs,8,,,,
2024-03-16,Side / Front Cable Extension,Shoulders,14.0,lbs,10,,,,
2024-03-16,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,7,,,,
2024-03-16,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,7,,,,
2024-03-16,Hanging Knee Twist,Abs,200.0,lbs,5,,,,
2024-03-16,Front Cable Raise,Shoulders,72.5,lbs,7,,,,
2024-03-16,Side / Front Cable Extension,Shoulders,14.0,lbs,10,,,,
2024-03-16,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,5,,,,
2024-03-16,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,7,,,,
2024-03-16,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,2,,,,
2024-03-16,One-Arm Standing Dumbbell Press,Shoulders,65.0,lbs,3,,,,
2024-03-16,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,7,,,,
2024-03-16,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,7,,,,
2024-03-16,Front / Lateral Dumbbell Raise,Shoulders,30.0,lbs,4,,,,
2024-03-16,Hanging Knee Twist,Abs,200.0,lbs,5,,,,
2024-03-16,Hanging Knee Twist,Abs,200.0,lbs,5,,,,
2024-03-16,Hanging Knee Twist,Abs,200.0,lbs,3,,,,
2024-03-16,Side Plank Bench Raise,Abs,195.0,lbs,12,,,,
2024-03-16,Side Plank Bench Raise,Abs,195.0,lbs,12,,,,
2024-03-16,Side Plank Bench Raise,Abs,195.0,lbs,12,,,,
2024-03-16,Side Plank Bench Raise,Abs,215.0,lbs,2,,,,
2024-03-16,Front Cable Raise,Shoulders,72.5,lbs,7,,,,
2024-03-16,Front Cable Raise,Shoulders,72.5,lbs,7,,,,
2024-03-16,Front Cable Raise,Shoulders,72.5,lbs,2,,,,
2024-04-02,Flat Dumbbell Bench Press,Chest,80.0,lbs,5,,,,
2024-04-02,Flat Dumbbell Bench Press,Chest,80.0,lbs,5,,,,
2024-04-02,Flat Dumbbell Bench Press,Chest,80.0,lbs,5,,,,
2024-04-02,Flat Dumbbell Bench Press,Chest,80.0,lbs,5,,,,
2024-04-02,Flat Dumbbell Bench Press,Chest,80.0,lbs,4,,,,
2024-04-02,Rope Push Down,Triceps,62.5,lbs,7,,,,
2024-04-02,Rope Push Down,Triceps,62.5,lbs,7,,,,
2024-04-02,Rope Push Down,Triceps,62.5,lbs,7,,,,
2024-04-02,Rope Push Down,Triceps,62.5,lbs,3,,,,
2024-04-02,Dragon Flag,Abs,190.0,lbs,10,,,,
2024-04-02,Dragon Flag,Abs,190.0,lbs,4,,,,
2024-04-02,Dragon Flag,Abs,190.0,lbs,6,,,,
2024-04-02,Dragon Flag,Abs,190.0,lbs,3,,,,
2024-04-02,Flat Dumbbell Fly,Chest,30.0,lbs,8,,,,
2024-04-02,Flat Dumbbell Fly,Chest,30.0,lbs,8,,,,
2024-04-02,Flat Dumbbell Fly,Chest,30.0,lbs,6,,,,
2024-04-02,Flat Dumbbell Fly,Chest,30.0,lbs,3,,,,
2024-04-02,Dumbbell Overhead Triceps Extension,Triceps,70.0,lbs,7,,,,
2024-04-02,Dumbbell Overhead Triceps Extension,Triceps,70.0,lbs,7,,,,
2024-04-02,Dumbbell Overhead Triceps Extension,Triceps,70.0,lbs,7,,,,
2024-04-02,Dumbbell Overhead Triceps Extension,Triceps,70.0,lbs,4,,,,
2024-04-03,Pull Up,Back,190.0,lbs,9,,,,
2024-04-03,Pull Up,Back,190.0,lbs,9,,,,
2024-04-03,Pull Up,Back,190.0,lbs,9,,,,
2024-04-03,Pull Up,Back,190.0,lbs,8,,,,
2024-04-03,Pull Up,Back,190.0,lbs,5,,,,
2024-04-03,Dumbbell Row,Back,80.0,lbs,6,,,,
